x_index,y_index,x_min_m,x_max_m,x_center_m,y_min_m,y_max_m,y_center_m,assert_count,yield_count,total_count,p_assert,masked
0,0,-4.0,-3.75,-3.875,-4.0,-3.75,-3.875,0,0,0,,1
1,0,-3.75,-3.5,-3.625,-4.0,-3.75,-3.875,0,0,0,,1
2,0,-3.5,-3.25,-3.375,-4.0,-3.75,-3.875,0,0,0,,1
3,0,-3.25,-3.0,-3.125,-4.0,-3.75,-3.875,0,0,0,,1
4,0,-3.0,-2.75,-2.875,-4.0,-3.75,-3.875,0,0,0,,1
5,0,-2.75,-2.5,-2.625,-4.0,-3.75,-3.875,0,0,0,,1
6,0,-2.5,-2.25,-2.375,-4.0,-3.75,-3.875,0,0,0,,1
7,0,-2.25,-2.0,-2.125,-4.0,-3.75,-3.875,0,0,0,,1
8,0,-2.0,-1.75,-1.875,-4.0,-3.75,-3.875,0,0,0,,1
9,0,-1.75,-1.5,-1.625,-4.0,-3.75,-3.875,0,0,0,,1
10,0,-1.5,-1.25,-1.375,-4.0,-3.75,-3.875,0,0,0,,1
11,0,-1.25,-1.0,-1.125,-4.0,-3.75,-3.875,0,0,0,,1
12,0,-1.0,-0.75,-0.875,-4.0,-3.75,-3.875,0,0,0,,1
13,0,-0.75,-0.5,-0.625,-4.0,-3.75,-3.875,0,0,0,,1
14,0,-0.5,-0.25,-0.375,-4.0,-3.75,-3.875,0,0,0,,1
15,0,-0.25,0.0,-0.125,-4.0,-3.75,-3.875,0,0,0,,1
16,0,0.0,0.25,0.125,-4.0,-3.75,-3.875,0,0,0,,1
17,0,0.25,0.5,0.375,-4.0,-3.75,-3.875,0,0,0,,1
18,0,0.5,0.75,0.625,-4.0,-3.75,-3.875,0,0,0,,1
19,0,0.75,1.0,0.875,-4.0,-3.75,-3.875,0,0,0,,1
20,0,1.0,1.25,1.125,-4.0,-3.75,-3.875,0,0,0,,1
21,0,1.25,1.5,1.375,-4.0,-3.75,-3.875,0,0,0,,1
22,0,1.5,1.75,1.625,-4.0,-3.75,-3.875,0,0,0,,1
23,0,1.75,2.0,1.875,-4.0,-3.75,-3.875,0,0,0,,1
24,0,2.0,2.25,2.125,-4.0,-3.75,-3.875,0,0,0,,1
25,0,2.25,2.5,2.375,-4.0,-3.75,-3.875,0,0,0,,1
26,0,2.5,2.75,2.625,-4.0,-3.75,-3.875,0,0,0,,1
27,0,2.75,3.0,2.875,-4.0,-3.75,-3.875,0,0,0,,1
28,0,3.0,3.25,3.125,-4.0,-3.75,-3.875,0,0,0,,1
29,0,3.25,3.5,3.375,-4.0,-3.75,-3.875,0,0,0,,1
30,0,3.5,3.75,3.625,-4.0,-3.75,-3.875,0,0,0,,1
31,0,3.75,4.0,3.875,-4.0,-3.75,-3.875,0,0,0,,1
0,1,-4.0,-3.75,-3.875,-3.75,-3.5,-3.625,0,0,0,,1
1,1,-3.75,-3.5,-3.625,-3.75,-3.5,-3.625,0,0,0,,1
2,1,-3.5,-3.25,-3.375,-3.75,-3.5,-3.625,0,0,0,,1
3,1,-3.25,-3.0,-3.125,-3.75,-3.5,-3.625,0,0,0,,1
4,1,-3.0,-2.75,-2.875,-3.75,-3.5,-3.625,0,0,0,,1
5,1,-2.75,-2.5,-2.625,-3.75,-3.5,-3.625,0,0,0,,1
6,1,-2.5,-2.25,-2.375,-3.75,-3.5,-3.625,0,0,0,,1
7,1,-2.25,-2.0,-2.125,-3.75,-3.5,-3.625,0,0,0,,1
8,1,-2.0,-1.75,-1.875,-3.75,-3.5,-3.625,0,0,0,,1
9,1,-1.75,-1.5,-1.625,-3.75,-3.5,-3.625,0,0,0,,1
10,1,-1.5,-1.25,-1.375,-3.75,-3.5,-3.625,0,0,0,,1
11,1,-1.25,-1.0,-1.125,-3.75,-3.5,-3.625,0,0,0,,1
12,1,-1.0,-0.75,-0.875,-3.75,-3.5,-3.625,0,0,0,,1
13,1,-0.75,-0.5,-0.625,-3.75,-3.5,-3.625,0,0,0,,1
14,1,-0.5,-0.25,-0.375,-3.75,-3.5,-3.625,0,0,0,,1
15,1,-0.25,0.0,-0.125,-3.75,-3.5,-3.625,0,0,0,,1
16,1,0.0,0.25,0.125,-3.75,-3.5,-3.625,0,0,0,,1
17,1,0.25,0.5,0.375,-3.75,-3.5,-3.625,0,0,0,,1
18,1,0.5,0.75,0.625,-3.75,-3.5,-3.625,0,0,0,,1
19,1,0.75,1.0,0.875,-3.75,-3.5,-3.625,0,0,0,,1
20,1,1.0,1.25,1.125,-3.75,-3.5,-3.625,0,0,0,,1
21,1,1.25,1.5,1.375,-3.75,-3.5,-3.625,0,0,0,,1
22,1,1.5,1.75,1.625,-3.75,-3.5,-3.625,0,0,0,,1
23,1,1.75,2.0,1.875,-3.75,-3.5,-3.625,0,0,0,,1
24,1,2.0,2.25,2.125,-3.75,-3.5,-3.625,0,0,0,,1
25,1,2.25,2.5,2.375,-3.75,-3.5,-3.625,0,0,0,,1
26,1,2.5,2.75,2.625,-3.75,-3.5,-3.625,0,0,0,,1
27,1,2.75,3.0,2.875,-3.75,-3.5,-3.625,0,0,0,,1
28,1,3.0,3.25,3.125,-3.75,-3.5,-3.625,0,0,0,,1
29,1,3.25,3.5,3.375,-3.75,-3.5,-3.625,0,0,0,,1
30,1,3.5,3.75,3.625,-3.75,-3.5,-3.625,0,0,0,,1
31,1,3.75,4.0,3.875,-3.75,-3.5,-3.625,0,0,0,,1
0,2,-4.0,-3.75,-3.875,-3.5,-3.25,-3.375,0,0,0,,1
1,2,-3.75,-3.5,-3.625,-3.5,-3.25,-3.375,0,0,0,,1
2,2,-3.5,-3.25,-3.375,-3.5,-3.25,-3.375,0,0,0,,1
3,2,-3.25,-3.0,-3.125,-3.5,-3.25,-3.375,0,0,0,,1
4,2,-3.0,-2.75,-2.875,-3.5,-3.25,-3.375,0,0,0,,1
5,2,-2.75,-2.5,-2.625,-3.5,-3.25,-3.375,0,0,0,,1
6,2,-2.5,-2.25,-2.375,-3.5,-3.25,-3.375,0,0,0,,1
7,2,-2.25,-2.0,-2.125,-3.5,-3.25,-3.375,0,0,0,,1
8,2,-2.0,-1.75,-1.875,-3.5,-3.25,-3.375,0,0,0,,1
9,2,-1.75,-1.5,-1.625,-3.5,-3.25,-3.375,0,0,0,,1
10,2,-1.5,-1.25,-1.375,-3.5,-3.25,-3.375,0,0,0,,1
11,2,-1.25,-1.0,-1.125,-3.5,-3.25,-3.375,0,0,0,,1
12,2,-1.0,-0.75,-0.875,-3.5,-3.25,-3.375,0,0,0,,1
13,2,-0.75,-0.5,-0.625,-3.5,-3.25,-3.375,0,0,0,,1
14,2,-0.5,-0.25,-0.375,-3.5,-3.25,-3.375,0,0,0,,1
15,2,-0.25,0.0,-0.125,-3.5,-3.25,-3.375,0,0,0,,1
16,2,0.0,0.25,0.125,-3.5,-3.25,-3.375,0,0,0,,1
17,2,0.25,0.5,0.375,-3.5,-3.25,-3.375,0,0,0,,1
18,2,0.5,0.75,0.625,-3.5,-3.25,-3.375,0,0,0,,1
19,2,0.75,1.0,0.875,-3.5,-3.25,-3.375,0,0,0,,1
20,2,1.0,1.25,1.125,-3.5,-3.25,-3.375,0,0,0,,1
21,2,1.25,1.5,1.375,-3.5,-3.25,-3.375,0,0,0,,1
22,2,1.5,1.75,1.625,-3.5,-3.25,-3.375,0,0,0,,1
23,2,1.75,2.0,1.875,-3.5,-3.25,-3.375,0,0,0,,1
24,2,2.0,2.25,2.125,-3.5,-3.25,-3.375,0,0,0,,1
25,2,2.25,2.5,2.375,-3.5,-3.25,-3.375,0,0,0,,1
26,2,2.5,2.75,2.625,-3.5,-3.25,-3.375,0,0,0,,1
27,2,2.75,3.0,2.875,-3.5,-3.25,-3.375,0,0,0,,1
28,2,3.0,3.25,3.125,-3.5,-3.25,-3.375,0,0,0,,1
29,2,3.25,3.5,3.375,-3.5,-3.25,-3.375,0,0,0,,1
30,2,3.5,3.75,3.625,-3.5,-3.25,-3.375,0,0,0,,1
31,2,3.75,4.0,3.875,-3.5,-3.25,-3.375,0,0,0,,1
0,3,-4.0,-3.75,-3.875,-3.25,-3.0,-3.125,0,0,0,,1
1,3,-3.75,-3.5,-3.625,-3.25,-3.0,-3.125,0,0,0,,1
2,3,-3.5,-3.25,-3.375,-3.25,-3.0,-3.125,0,0,0,,1
3,3,-3.25,-3.0,-3.125,-3.25,-3.0,-3.125,0,0,0,,1
4,3,-3.0,-2.75,-2.875,-3.25,-3.0,-3.125,0,0,0,,1
5,3,-2.75,-2.5,-2.625,-3.25,-3.0,-3.125,0,0,0,,1
6,3,-2.5,-2.25,-2.375,-3.25,-3.0,-3.125,0,0,0,,1
7,3,-2.25,-2.0,-2.125,-3.25,-3.0,-3.125,0,0,0,,1
8,3,-2.0,-1.75,-1.875,-3.25,-3.0,-3.125,0,0,0,,1
9,3,-1.75,-1.5,-1.625,-3.25,-3.0,-3.125,0,0,0,,1
10,3,-1.5,-1.25,-1.375,-3.25,-3.0,-3.125,0,0,0,,1
11,3,-1.25,-1.0,-1.125,-3.25,-3.0,-3.125,0,0,0,,1
12,3,-1.0,-0.75,-0.875,-3.25,-3.0,-3.125,0,0,0,,1
13,3,-0.75,-0.5,-0.625,-3.25,-3.0,-3.125,0,0,0,,1
14,3,-0.5,-0.25,-0.375,-3.25,-3.0,-3.125,0,0,0,,1
15,3,-0.25,0.0,-0.125,-3.25,-3.0,-3.125,0,0,0,,1
16,3,0.0,0.25,0.125,-3.25,-3.0,-3.125,0,0,0,,1
17,3,0.25,0.5,0.375,-3.25,-3.0,-3.125,0,0,0,,1
18,3,0.5,0.75,0.625,-3.25,-3.0,-3.125,0,0,0,,1
19,3,0.75,1.0,0.875,-3.25,-3.0,-3.125,0,0,0,,1
20,3,1.0,1.25,1.125,-3.25,-3.0,-3.125,0,0,0,,1
21,3,1.25,1.5,1.375,-3.25,-3.0,-3.125,0,0,0,,1
22,3,1.5,1.75,1.625,-3.25,-3.0,-3.125,0,0,0,,1
23,3,1.75,2.0,1.875,-3.25,-3.0,-3.125,0,0,0,,1
24,3,2.0,2.25,2.125,-3.25,-3.0,-3.125,0,0,0,,1
25,3,2.25,2.5,2.375,-3.25,-3.0,-3.125,0,0,0,,1
26,3,2.5,2.75,2.625,-3.25,-3.0,-3.125,0,0,0,,1
27,3,2.75,3.0,2.875,-3.25,-3.0,-3.125,0,0,0,,1
28,3,3.0,3.25,3.125,-3.25,-3.0,-3.125,0,0,0,,1
29,3,3.25,3.5,3.375,-3.25,-3.0,-3.125,0,0,0,,1
30,3,3.5,3.75,3.625,-3.25,-3.0,-3.125,0,0,0,,1
31,3,3.75,4.0,3.875,-3.25,-3.0,-3.125,0,0,0,,1
0,4,-4.0,-3.75,-3.875,-3.0,-2.75,-2.875,0,0,0,,1
1,4,-3.75,-3.5,-3.625,-3.0,-2.75,-2.875,0,0,0,,1
2,4,-3.5,-3.25,-3.375,-3.0,-2.75,-2.875,0,0,0,,1
3,4,-3.25,-3.0,-3.125,-3.0,-2.75,-2.875,0,0,0,,1
4,4,-3.0,-2.75,-2.875,-3.0,-2.75,-2.875,0,0,0,,1
5,4,-2.75,-2.5,-2.625,-3.0,-2.75,-2.875,0,0,0,,1
6,4,-2.5,-2.25,-2.375,-3.0,-2.75,-2.875,0,0,0,,1
7,4,-2.25,-2.0,-2.125,-3.0,-2.75,-2.875,0,0,0,,1
8,4,-2.0,-1.75,-1.875,-3.0,-2.75,-2.875,0,0,0,,1
9,4,-1.75,-1.5,-1.625,-3.0,-2.75,-2.875,0,0,0,,1
10,4,-1.5,-1.25,-1.375,-3.0,-2.75,-2.875,0,0,0,,1
11,4,-1.25,-1.0,-1.125,-3.0,-2.75,-2.875,0,0,0,,1
12,4,-1.0,-0.75,-0.875,-3.0,-2.75,-2.875,0,0,0,,1
13,4,-0.75,-0.5,-0.625,-3.0,-2.75,-2.875,0,0,0,,1
14,4,-0.5,-0.25,-0.375,-3.0,-2.75,-2.875,0,0,0,,1
15,4,-0.25,0.0,-0.125,-3.0,-2.75,-2.875,0,0,0,,1
16,4,0.0,0.25,0.125,-3.0,-2.75,-2.875,0,0,0,,1
17,4,0.25,0.5,0.375,-3.0,-2.75,-2.875,0,0,0,,1
18,4,0.5,0.75,0.625,-3.0,-2.75,-2.875,0,0,0,,1
19,4,0.75,1.0,0.875,-3.0,-2.75,-2.875,0,0,0,,1
20,4,1.0,1.25,1.125,-3.0,-2.75,-2.875,0,0,0,,1
21,4,1.25,1.5,1.375,-3.0,-2.75,-2.875,0,0,0,,1
22,4,1.5,1.75,1.625,-3.0,-2.75,-2.875,0,0,0,,1
23,4,1.75,2.0,1.875,-3.0,-2.75,-2.875,0,0,0,,1
24,4,2.0,2.25,2.125,-3.0,-2.75,-2.875,0,0,0,,1
25,4,2.25,2.5,2.375,-3.0,-2.75,-2.875,0,0,0,,1
26,4,2.5,2.75,2.625,-3.0,-2.75,-2.875,0,0,0,,1
27,4,2.75,3.0,2.875,-3.0,-2.75,-2.875,0,0,0,,1
28,4,3.0,3.25,3.125,-3.0,-2.75,-2.875,0,0,0,,1
29,4,3.25,3.5,3.375,-3.0,-2.75,-2.875,0,0,0,,1
30,4,3.5,3.75,3.625,-3.0,-2.75,-2.875,0,0,0,,1
31,4,3.75,4.0,3.875,-3.0,-2.75,-2.875,0,0,0,,1
0,5,-4.0,-3.75,-3.875,-2.75,-2.5,-2.625,0,0,0,,1
1,5,-3.75,-3.5,-3.625,-2.75,-2.5,-2.625,0,0,0,,1
2,5,-3.5,-3.25,-3.375,-2.75,-2.5,-2.625,0,0,0,,1
3,5,-3.25,-3.0,-3.125,-2.75,-2.5,-2.625,0,0,0,,1
4,5,-3.0,-2.75,-2.875,-2.75,-2.5,-2.625,0,0,0,,1
5,5,-2.75,-2.5,-2.625,-2.75,-2.5,-2.625,0,0,0,,1
6,5,-2.5,-2.25,-2.375,-2.75,-2.5,-2.625,0,0,0,,1
7,5,-2.25,-2.0,-2.125,-2.75,-2.5,-2.625,0,0,0,,1
8,5,-2.0,-1.75,-1.875,-2.75,-2.5,-2.625,0,0,0,,1
9,5,-1.75,-1.5,-1.625,-2.75,-2.5,-2.625,0,0,0,,1
10,5,-1.5,-1.25,-1.375,-2.75,-2.5,-2.625,0,0,0,,1
11,5,-1.25,-1.0,-1.125,-2.75,-2.5,-2.625,0,0,0,,1
12,5,-1.0,-0.75,-0.875,-2.75,-2.5,-2.625,0,0,0,,1
13,5,-0.75,-0.5,-0.625,-2.75,-2.5,-2.625,0,0,0,,1
14,5,-0.5,-0.25,-0.375,-2.75,-2.5,-2.625,0,0,0,,1
15,5,-0.25,0.0,-0.125,-2.75,-2.5,-2.625,0,0,0,,1
16,5,0.0,0.25,0.125,-2.75,-2.5,-2.625,1,0,1,1.0,1
17,5,0.25,0.5,0.375,-2.75,-2.5,-2.625,0,0,0,,1
18,5,0.5,0.75,0.625,-2.75,-2.5,-2.625,0,0,0,,1
19,5,0.75,1.0,0.875,-2.75,-2.5,-2.625,0,0,0,,1
20,5,1.0,1.25,1.125,-2.75,-2.5,-2.625,0,0,0,,1
21,5,1.25,1.5,1.375,-2.75,-2.5,-2.625,0,0,0,,1
22,5,1.5,1.75,1.625,-2.75,-2.5,-2.625,0,0,0,,1
23,5,1.75,2.0,1.875,-2.75,-2.5,-2.625,0,0,0,,1
24,5,2.0,2.25,2.125,-2.75,-2.5,-2.625,0,0,0,,1
25,5,2.25,2.5,2.375,-2.75,-2.5,-2.625,0,0,0,,1
26,5,2.5,2.75,2.625,-2.75,-2.5,-2.625,0,0,0,,1
27,5,2.75,3.0,2.875,-2.75,-2.5,-2.625,0,0,0,,1
28,5,3.0,3.25,3.125,-2.75,-2.5,-2.625,0,0,0,,1
29,5,3.25,3.5,3.375,-2.75,-2.5,-2.625,0,0,0,,1
30,5,3.5,3.75,3.625,-2.75,-2.5,-2.625,0,0,0,,1
31,5,3.75,4.0,3.875,-2.75,-2.5,-2.625,0,0,0,,1
0,6,-4.0,-3.75,-3.875,-2.5,-2.25,-2.375,0,0,0,,1
1,6,-3.75,-3.5,-3.625,-2.5,-2.25,-2.375,0,0,0,,1
2,6,-3.5,-3.25,-3.375,-2.5,-2.25,-2.375,0,0,0,,1
3,6,-3.25,-3.0,-3.125,-2.5,-2.25,-2.375,0,0,0,,1
4,6,-3.0,-2.75,-2.875,-2.5,-2.25,-2.375,0,0,0,,1
5,6,-2.75,-2.5,-2.625,-2.5,-2.25,-2.375,0,0,0,,1
6,6,-2.5,-2.25,-2.375,-2.5,-2.25,-2.375,0,0,0,,1
7,6,-2.25,-2.0,-2.125,-2.5,-2.25,-2.375,0,0,0,,1
8,6,-2.0,-1.75,-1.875,-2.5,-2.25,-2.375,0,0,0,,1
9,6,-1.75,-1.5,-1.625,-2.5,-2.25,-2.375,0,0,0,,1
10,6,-1.5,-1.25,-1.375,-2.5,-2.25,-2.375,0,0,0,,1
11,6,-1.25,-1.0,-1.125,-2.5,-2.25,-2.375,0,1,1,0.0,1
12,6,-1.0,-0.75,-0.875,-2.5,-2.25,-2.375,0,2,2,0.0,1
13,6,-0.75,-0.5,-0.625,-2.5,-2.25,-2.375,0,0,0,,1
14,6,-0.5,-0.25,-0.375,-2.5,-2.25,-2.375,2,1,3,0.6666666666666666,1
15,6,-0.25,0.0,-0.125,-2.5,-2.25,-2.375,1,6,7,0.14285714285714285,0
16,6,0.0,0.25,0.125,-2.5,-2.25,-2.375,7,1,8,0.875,0
17,6,0.25,0.5,0.375,-2.5,-2.25,-2.375,1,0,1,1.0,1
18,6,0.5,0.75,0.625,-2.5,-2.25,-2.375,1,2,3,0.3333333333333333,1
19,6,0.75,1.0,0.875,-2.5,-2.25,-2.375,6,0,6,1.0,0
20,6,1.0,1.25,1.125,-2.5,-2.25,-2.375,1,0,1,1.0,1
21,6,1.25,1.5,1.375,-2.5,-2.25,-2.375,0,0,0,,1
22,6,1.5,1.75,1.625,-2.5,-2.25,-2.375,0,0,0,,1
23,6,1.75,2.0,1.875,-2.5,-2.25,-2.375,0,0,0,,1
24,6,2.0,2.25,2.125,-2.5,-2.25,-2.375,0,0,0,,1
25,6,2.25,2.5,2.375,-2.5,-2.25,-2.375,0,0,0,,1
26,6,2.5,2.75,2.625,-2.5,-2.25,-2.375,0,0,0,,1
27,6,2.75,3.0,2.875,-2.5,-2.25,-2.375,0,0,0,,1
28,6,3.0,3.25,3.125,-2.5,-2.25,-2.375,0,0,0,,1
29,6,3.25,3.5,3.375,-2.5,-2.25,-2.375,0,0,0,,1
30,6,3.5,3.75,3.625,-2.5,-2.25,-2.375,0,0,0,,1
31,6,3.75,4.0,3.875,-2.5,-2.25,-2.375,0,0,0,,1
0,7,-4.0,-3.75,-3.875,-2.25,-2.0,-2.125,0,0,0,,1
1,7,-3.75,-3.5,-3.625,-2.25,-2.0,-2.125,0,0,0,,1
2,7,-3.5,-3.25,-3.375,-2.25,-2.0,-2.125,0,0,0,,1
3,7,-3.25,-3.0,-3.125,-2.25,-2.0,-2.125,0,0,0,,1
4,7,-3.0,-2.75,-2.875,-2.25,-2.0,-2.125,0,0,0,,1
5,7,-2.75,-2.5,-2.625,-2.25,-2.0,-2.125,0,0,0,,1
6,7,-2.5,-2.25,-2.375,-2.25,-2.0,-2.125,0,0,0,,1
7,7,-2.25,-2.0,-2.125,-2.25,-2.0,-2.125,0,0,0,,1
8,7,-2.0,-1.75,-1.875,-2.25,-2.0,-2.125,0,0,0,,1
9,7,-1.75,-1.5,-1.625,-2.25,-2.0,-2.125,0,0,0,,1
10,7,-1.5,-1.25,-1.375,-2.25,-2.0,-2.125,0,4,4,0.0,1
11,7,-1.25,-1.0,-1.125,-2.25,-2.0,-2.125,0,1,1,0.0,1
12,7,-1.0,-0.75,-0.875,-2.25,-2.0,-2.125,0,2,2,0.0,1
13,7,-0.75,-0.5,-0.625,-2.25,-2.0,-2.125,0,3,3,0.0,1
14,7,-0.5,-0.25,-0.375,-2.25,-2.0,-2.125,0,2,2,0.0,1
15,7,-0.25,0.0,-0.125,-2.25,-2.0,-2.125,6,3,9,0.6666666666666666,0
16,7,0.0,0.25,0.125,-2.25,-2.0,-2.125,6,0,6,1.0,0
17,7,0.25,0.5,0.375,-2.25,-2.0,-2.125,5,0,5,1.0,0
18,7,0.5,0.75,0.625,-2.25,-2.0,-2.125,6,2,8,0.75,0
19,7,0.75,1.0,0.875,-2.25,-2.0,-2.125,7,1,8,0.875,0
20,7,1.0,1.25,1.125,-2.25,-2.0,-2.125,7,0,7,1.0,0
21,7,1.25,1.5,1.375,-2.25,-2.0,-2.125,5,1,6,0.8333333333333334,0
22,7,1.5,1.75,1.625,-2.25,-2.0,-2.125,1,0,1,1.0,1
23,7,1.75,2.0,1.875,-2.25,-2.0,-2.125,0,0,0,,1
24,7,2.0,2.25,2.125,-2.25,-2.0,-2.125,0,0,0,,1
25,7,2.25,2.5,2.375,-2.25,-2.0,-2.125,0,0,0,,1
26,7,2.5,2.75,2.625,-2.25,-2.0,-2.125,0,0,0,,1
27,7,2.75,3.0,2.875,-2.25,-2.0,-2.125,0,0,0,,1
28,7,3.0,3.25,3.125,-2.25,-2.0,-2.125,0,0,0,,1
29,7,3.25,3.5,3.375,-2.25,-2.0,-2.125,0,0,0,,1
30,7,3.5,3.75,3.625,-2.25,-2.0,-2.125,0,0,0,,1
31,7,3.75,4.0,3.875,-2.25,-2.0,-2.125,0,0,0,,1
0,8,-4.0,-3.75,-3.875,-2.0,-1.75,-1.875,0,0,0,,1
1,8,-3.75,-3.5,-3.625,-2.0,-1.75,-1.875,0,0,0,,1
2,8,-3.5,-3.25,-3.375,-2.0,-1.75,-1.875,0,0,0,,1
3,8,-3.25,-3.0,-3.125,-2.0,-1.75,-1.875,0,0,0,,1
4,8,-3.0,-2.75,-2.875,-2.0,-1.75,-1.875,0,0,0,,1
5,8,-2.75,-2.5,-2.625,-2.0,-1.75,-1.875,0,0,0,,1
6,8,-2.5,-2.25,-2.375,-2.0,-1.75,-1.875,0,0,0,,1
7,8,-2.25,-2.0,-2.125,-2.0,-1.75,-1.875,0,0,0,,1
8,8,-2.0,-1.75,-1.875,-2.0,-1.75,-1.875,0,1,1,0.0,1
9,8,-1.75,-1.5,-1.625,-2.0,-1.75,-1.875,0,2,2,0.0,1
10,8,-1.5,-1.25,-1.375,-2.0,-1.75,-1.875,0,5,5,0.0,0
11,8,-1.25,-1.0,-1.125,-2.0,-1.75,-1.875,0,4,4,0.0,1
12,8,-1.0,-0.75,-0.875,-2.0,-1.75,-1.875,0,2,2,0.0,1
13,8,-0.75,-0.5,-0.625,-2.0,-1.75,-1.875,0,0,0,,1
14,8,-0.5,-0.25,-0.375,-2.0,-1.75,-1.875,2,4,6,0.3333333333333333,0
15,8,-0.25,0.0,-0.125,-2.0,-1.75,-1.875,4,3,7,0.5714285714285714,0
16,8,0.0,0.25,0.125,-2.0,-1.75,-1.875,7,0,7,1.0,0
17,8,0.25,0.5,0.375,-2.0,-1.75,-1.875,10,1,11,0.9090909090909091,0
18,8,0.5,0.75,0.625,-2.0,-1.75,-1.875,8,2,10,0.8,0
19,8,0.75,1.0,0.875,-2.0,-1.75,-1.875,8,3,11,0.7272727272727273,0
20,8,1.0,1.25,1.125,-2.0,-1.75,-1.875,10,3,13,0.7692307692307693,0
21,8,1.25,1.5,1.375,-2.0,-1.75,-1.875,5,7,12,0.4166666666666667,0
22,8,1.5,1.75,1.625,-2.0,-1.75,-1.875,4,3,7,0.5714285714285714,0
23,8,1.75,2.0,1.875,-2.0,-1.75,-1.875,0,1,1,0.0,1
24,8,2.0,2.25,2.125,-2.0,-1.75,-1.875,0,0,0,,1
25,8,2.25,2.5,2.375,-2.0,-1.75,-1.875,0,0,0,,1
26,8,2.5,2.75,2.625,-2.0,-1.75,-1.875,0,0,0,,1
27,8,2.75,3.0,2.875,-2.0,-1.75,-1.875,0,0,0,,1
28,8,3.0,3.25,3.125,-2.0,-1.75,-1.875,0,0,0,,1
29,8,3.25,3.5,3.375,-2.0,-1.75,-1.875,0,0,0,,1
30,8,3.5,3.75,3.625,-2.0,-1.75,-1.875,0,0,0,,1
31,8,3.75,4.0,3.875,-2.0,-1.75,-1.875,0,0,0,,1
0,9,-4.0,-3.75,-3.875,-1.75,-1.5,-1.625,0,0,0,,1
1,9,-3.75,-3.5,-3.625,-1.75,-1.5,-1.625,0,0,0,,1
2,9,-3.5,-3.25,-3.375,-1.75,-1.5,-1.625,0,0,0,,1
3,9,-3.25,-3.0,-3.125,-1.75,-1.5,-1.625,0,0,0,,1
4,9,-3.0,-2.75,-2.875,-1.75,-1.5,-1.625,0,0,0,,1
5,9,-2.75,-2.5,-2.625,-1.75,-1.5,-1.625,0,0,0,,1
6,9,-2.5,-2.25,-2.375,-1.75,-1.5,-1.625,0,0,0,,1
7,9,-2.25,-2.0,-2.125,-1.75,-1.5,-1.625,0,0,0,,1
8,9,-2.0,-1.75,-1.875,-1.75,-1.5,-1.625,0,0,0,,1
9,9,-1.75,-1.5,-1.625,-1.75,-1.5,-1.625,0,3,3,0.0,1
10,9,-1.5,-1.25,-1.375,-1.75,-1.5,-1.625,0,3,3,0.0,1
11,9,-1.25,-1.0,-1.125,-1.75,-1.5,-1.625,0,5,5,0.0,0
12,9,-1.0,-0.75,-0.875,-1.75,-1.5,-1.625,0,0,0,,1
13,9,-0.75,-0.5,-0.625,-1.75,-1.5,-1.625,1,2,3,0.3333333333333333,1
14,9,-0.5,-0.25,-0.375,-1.75,-1.5,-1.625,3,3,6,0.5,0
15,9,-0.25,0.0,-0.125,-1.75,-1.5,-1.625,9,5,14,0.6428571428571429,0
16,9,0.0,0.25,0.125,-1.75,-1.5,-1.625,10,2,12,0.8333333333333334,0
17,9,0.25,0.5,0.375,-1.75,-1.5,-1.625,13,1,14,0.9285714285714286,0
18,9,0.5,0.75,0.625,-1.75,-1.5,-1.625,8,2,10,0.8,0
19,9,0.75,1.0,0.875,-1.75,-1.5,-1.625,13,4,17,0.7647058823529411,0
20,9,1.0,1.25,1.125,-1.75,-1.5,-1.625,8,6,14,0.5714285714285714,0
21,9,1.25,1.5,1.375,-1.75,-1.5,-1.625,6,0,6,1.0,0
22,9,1.5,1.75,1.625,-1.75,-1.5,-1.625,7,2,9,0.7777777777777778,0
23,9,1.75,2.0,1.875,-1.75,-1.5,-1.625,3,1,4,0.75,1
24,9,2.0,2.25,2.125,-1.75,-1.5,-1.625,2,0,2,1.0,1
25,9,2.25,2.5,2.375,-1.75,-1.5,-1.625,0,0,0,,1
26,9,2.5,2.75,2.625,-1.75,-1.5,-1.625,0,0,0,,1
27,9,2.75,3.0,2.875,-1.75,-1.5,-1.625,0,0,0,,1
28,9,3.0,3.25,3.125,-1.75,-1.5,-1.625,0,0,0,,1
29,9,3.25,3.5,3.375,-1.75,-1.5,-1.625,0,0,0,,1
30,9,3.5,3.75,3.625,-1.75,-1.5,-1.625,0,0,0,,1
31,9,3.75,4.0,3.875,-1.75,-1.5,-1.625,0,0,0,,1
0,10,-4.0,-3.75,-3.875,-1.5,-1.25,-1.375,0,0,0,,1
1,10,-3.75,-3.5,-3.625,-1.5,-1.25,-1.375,0,0,0,,1
2,10,-3.5,-3.25,-3.375,-1.5,-1.25,-1.375,0,0,0,,1
3,10,-3.25,-3.0,-3.125,-1.5,-1.25,-1.375,0,0,0,,1
4,10,-3.0,-2.75,-2.875,-1.5,-1.25,-1.375,0,0,0,,1
5,10,-2.75,-2.5,-2.625,-1.5,-1.25,-1.375,0,0,0,,1
6,10,-2.5,-2.25,-2.375,-1.5,-1.25,-1.375,0,0,0,,1
7,10,-2.25,-2.0,-2.125,-1.5,-1.25,-1.375,0,0,0,,1
8,10,-2.0,-1.75,-1.875,-1.5,-1.25,-1.375,0,3,3,0.0,1
